date,rate_pct_day
2010-04-15,0.03281700
2010-04-16,0.03285400
2010-04-19,0.03285400
2010-04-20,0.03285400
2010-04-22,0.03281700
2010-04-23,0.03281700
2010-04-26,0.03281700
2010-04-27,0.03285400
2010-04-28,0.03281700
2010-04-29,0.03558500
2010-04-30,0.03558500
2010-05-03,0.03569400
2010-05-04,0.03569400
2010-05-05,0.03569400
2010-05-06,0.03562100
2010-05-07,0.03562100
2010-05-10,0.03558500
2010-05-11,0.03554900
2010-05-12,0.03558500
2010-05-13,0.03558500
2010-05-14,0.03558500
2010-05-17,0.03558500
2010-05-18,0.03554900
2010-05-19,0.03554900
2010-05-20,0.03554900
2010-05-21,0.03554900
2010-05-24,0.03558500
2010-05-25,0.03558500
2010-05-26,0.03558500
2010-05-27,0.03554900
2010-05-28,0.03558500
2010-05-31,0.03554900
2010-06-01,0.03565700
2010-06-02,0.03565700
2010-06-04,0.03562100
2010-06-07,0.03565700
2010-06-08,0.03562100
2010-06-09,0.03558500
2010-06-10,0.03826100
2010-06-11,0.03811700
2010-06-14,0.03822500
2010-06-15,0.03829800
2010-06-16,0.03826100
2010-06-17,0.03826100
2010-06-18,0.03829800
2010-06-21,0.03829800
2010-06-22,0.03829800
2010-06-23,0.03829800
2010-06-24,0.03829800
2010-06-25,0.03829800
2010-06-28,0.03829800
2010-06-29,0.03829800
2010-06-30,0.03826100
2010-07-01,0.03833400
2010-07-02,0.03833400
2010-07-05,0.03833400
2010-07-06,0.03833400
2010-07-07,0.03833400
2010-07-08,0.03833400
2010-07-09,0.03833400
2010-07-12,0.03833400
2010-07-13,0.03833400
2010-07-14,0.03829800
2010-07-15,0.03833400
2010-07-16,0.03833400
2010-07-19,0.03829800
2010-07-20,0.03833400
2010-07-21,0.03833400
2010-07-22,0.04013200
2010-07-23,0.04013200
2010-07-26,0.04013200
2010-07-27,0.04009600
2010-07-28,0.04009600
2010-07-29,0.04009600
2010-07-30,0.04009600
2010-08-02,0.04016800
2010-08-03,0.04013200
2010-08-04,0.04013200
2010-08-05,0.04013200
2010-08-06,0.04013200
2010-08-09,0.04013200
2010-08-10,0.04013200
2010-08-11,0.04013200
2010-08-12,0.04013200
2010-08-13,0.04013200
2010-08-16,0.04013200
2010-08-17,0.04013200
2010-08-18,0.04009600
2010-08-19,0.04009600
2010-08-20,0.04009600
2010-08-23,0.04009600
2010-08-24,0.04009600
2010-08-25,0.04013200
2010-08-26,0.04009600
2010-08-27,0.04013200
2010-08-30,0.04002400
2010-08-31,0.04009600
2010-09-01,0.04009600
2010-09-02,0.04009600
2010-09-03,0.04006000
2010-09-06,0.04002400
2010-09-08,0.04006000
2010-09-09,0.04013200
2010-09-10,0.04009600
2010-09-13,0.04006000
2010-09-14,0.04006000
2010-09-15,0.03991600
2010-09-16,0.03998800
2010-09-17,0.04006000
2010-09-20,0.04006000
2010-09-21,0.04006000
2010-09-22,0.04006000
2010-09-23,0.04009600
2010-09-24,0.04009600
2010-09-27,0.04009600
2010-09-28,0.04006000
2010-09-29,0.03998800
2010-09-30,0.04002400
2010-10-01,0.04013200
2010-10-04,0.04013200
2010-10-05,0.04013200
2010-10-06,0.04013200
2010-10-07,0.04013200
2010-10-08,0.04013200
2010-10-11,0.04013200
2010-10-13,0.04013200
2010-10-14,0.04009600
2010-10-15,0.04013200
2010-10-18,0.04013200
2010-10-19,0.04013200
2010-10-20,0.04013200
2010-10-21,0.04013200
2010-10-22,0.04013200
2010-10-25,0.04013200
2010-10-26,0.04013200
2010-10-27,0.04013200
2010-10-28,0.04013200
2010-10-29,0.04013200
2010-11-01,0.04013200
2010-11-03,0.04013200
2010-11-04,0.04013200
2010-11-05,0.04013200
2010-11-08,0.04013200
2010-11-09,0.04013200
2010-11-10,0.04009600
2010-11-11,0.04009600
2010-11-12,0.04013200
2010-11-16,0.04013200
2010-11-17,0.04013200
2010-11-18,0.04013200
2010-11-19,0.04013200
2010-11-22,0.04013200
2010-11-23,0.04013200
2010-11-24,0.04013200
2010-11-25,0.04013200
2010-11-26,0.04013200
2010-11-29,0.04013200
2010-11-30,0.04013200
2010-12-01,0.04013200
2010-12-02,0.04013200
2010-12-03,0.04013200
2010-12-06,0.04013200
2010-12-07,0.04013200
2010-12-08,0.04013200
2010-12-09,0.04013200
2010-12-10,0.04016800
2010-12-13,0.04013200
2010-12-14,0.04013200
2010-12-15,0.04013200
2010-12-16,0.04013200
2010-12-17,0.04013200
2010-12-20,0.04013200
2010-12-21,0.04013200
2010-12-22,0.04013200
2010-12-23,0.04013200
2010-12-24,0.04013200
2010-12-27,0.04013200
2010-12-28,0.04013200
2010-12-29,0.04013200
2010-12-30,0.04013200
2010-12-31,0.04013200
2011-01-03,0.04013200
2011-01-04,0.04013200
2011-01-05,0.04013200
2011-01-06,0.04013200
2011-01-07,0.04013200
2011-01-10,0.04013200
2011-01-11,0.04013200
2011-01-12,0.04013200
2011-01-13,0.04013200
2011-01-14,0.04013200
2011-01-17,0.04013200
2011-01-18,0.04013200
2011-01-19,0.04013200
2011-01-20,0.04192200
2011-01-21,0.04192200
2011-01-24,0.04192200
2011-01-25,0.04192200
2011-01-26,0.04192200
2011-01-27,0.04192200
2011-01-28,0.04192200
2011-01-31,0.04192200
2011-02-01,0.04192200
2011-02-02,0.04192200
2011-02-03,0.04192200
2011-02-04,0.04192200
2011-02-07,0.04192200
2011-02-08,0.04192200
2011-02-09,0.04192200
2011-02-10,0.04195700
2011-02-11,0.04192200
2011-02-14,0.04195700
2011-02-15,0.04195700
2011-02-16,0.04195700
2011-02-17,0.04195700
2011-02-18,0.04199300
2011-02-21,0.04199300
2011-02-22,0.04199300
2011-02-23,0.04199300
2011-02-24,0.04199300
2011-02-25,0.04199300
2011-02-28,0.04195700
2011-03-01,0.04199300
2011-03-02,0.04199300
2011-03-03,0.04370400
2011-03-04,0.04370400
2011-03-09,0.04370400
2011-03-10,0.04370400
2011-03-11,0.04370400
2011-03-14,0.04370400
2011-03-15,0.04373900
2011-03-16,0.04373900
2011-03-17,0.04370400
2011-03-18,0.04373900
2011-03-21,0.04370400
2011-03-22,0.04370400
2011-03-23,0.04373900
2011-03-24,0.04373900
2011-03-25,0.04373900
2011-03-28,0.04377500
2011-03-29,0.04377500
2011-03-30,0.04377500
2011-03-31,0.04377500
2011-04-01,0.04381000
2011-04-04,0.04377500
2011-04-05,0.04373900
2011-04-06,0.04370400
2011-04-07,0.04373900
2011-04-08,0.04370400
2011-04-11,0.04370400
2011-04-12,0.04366800
2011-04-13,0.04373900
2011-04-14,0.04377500
2011-04-15,0.04377500
2011-04-18,0.04388100
2011-04-19,0.04377500
2011-04-20,0.04370400
2011-04-25,0.04455600
2011-04-26,0.04459200
2011-04-27,0.04459200
2011-04-28,0.04459200
2011-04-29,0.04466300
2011-05-02,0.04462700
2011-05-03,0.04462700
2011-05-04,0.04462700
2011-05-05,0.04462700
2011-05-06,0.04462700
2011-05-09,0.04459200
2011-05-10,0.04459200
2011-05-11,0.04455600
2011-05-12,0.04452100
2011-05-13,0.04452100
2011-05-16,0.04448500
2011-05-17,0.04455600
2011-05-18,0.04455600
2011-05-19,0.04455600
2011-05-20,0.04462700
2011-05-23,0.04462700
2011-05-24,0.04459200
2011-05-25,0.04459200
2011-05-26,0.04455600
2011-05-27,0.04459200
2011-05-30,0.04455600
2011-05-31,0.04445000
2011-06-01,0.04466300
2011-06-02,0.04459200
2011-06-03,0.04459200
2011-06-06,0.04466300
2011-06-07,0.04459200
2011-06-08,0.04455600
2011-06-09,0.04523000
2011-06-10,0.04530100
2011-06-13,0.04523000
2011-06-14,0.04519400
2011-06-15,0.04544200
2011-06-16,0.04544200
2011-06-17,0.04544200
2011-06-20,0.04540700
2011-06-21,0.04547800
2011-06-22,0.04544200
2011-06-24,0.04540700
2011-06-27,0.04540700
2011-06-28,0.04537200
2011-06-29,0.04540700
2011-06-30,0.04551300
2011-07-01,0.04551300
2011-07-04,0.04551300
2011-07-05,0.04554900
2011-07-06,0.04551300
2011-07-07,0.04551300
2011-07-08,0.04551300
2011-07-11,0.04551300
2011-07-12,0.04551300
2011-07-13,0.04554900
2011-07-14,0.04554900
2011-07-15,0.04554900
2011-07-18,0.04554900
2011-07-19,0.04551300
2011-07-20,0.04551300
2011-07-21,0.04639700
2011-07-22,0.04639700
2011-07-25,0.04643200
2011-07-26,0.04639700
2011-07-27,0.04639700
2011-07-28,0.04639700
2011-07-29,0.04639700
2011-08-01,0.04643200
2011-08-02,0.04639700
2011-08-03,0.04639700
2011-08-04,0.04639700
2011-08-05,0.04639700
2011-08-08,0.04639700
2011-08-09,0.04639700
2011-08-10,0.04639700
2011-08-11,0.04639700
2011-08-12,0.04639700
2011-08-15,0.04639700
2011-08-16,0.04639700
2011-08-17,0.04639700
2011-08-18,0.04636200
2011-08-19,0.04639700
2011-08-22,0.04636200
2011-08-23,0.04639700
2011-08-24,0.04639700
2011-08-25,0.04636200
2011-08-26,0.04636200
2011-08-29,0.04636200
2011-08-30,0.04636200
2011-08-31,0.04636200
2011-09-01,0.04455600
2011-09-02,0.04455600
2011-09-05,0.04455600
2011-09-06,0.04455600
2011-09-08,0.04455600
2011-09-09,0.04455600
2011-09-12,0.04455600
2011-09-13,0.04455600
2011-09-14,0.04455600
2011-09-15,0.04455600
2011-09-16,0.04455600
2011-09-19,0.04452100
2011-09-20,0.04452100
2011-09-21,0.04455600
2011-09-22,0.04455600
2011-09-23,0.04455600
2011-09-26,0.04455600
2011-09-27,0.04455600
2011-09-28,0.04455600
2011-09-29,0.04455600
2011-09-30,0.04455600
2011-10-03,0.04459200
2011-10-04,0.04455600
2011-10-05,0.04455600
2011-10-06,0.04455600
2011-10-07,0.04455600
2011-10-10,0.04455600
2011-10-11,0.04455600
2011-10-13,0.04452100
2011-10-14,0.04452100
2011-10-17,0.04452100
2011-10-18,0.04452100
2011-10-19,0.04455600
2011-10-20,0.04281400
2011-10-21,0.04281400
2011-10-24,0.04281400
2011-10-25,0.04281400
2011-10-26,0.04281400
2011-10-27,0.04281400
2011-10-28,0.04281400
2011-10-31,0.04281400
2011-11-01,0.04281400
2011-11-03,0.04284900
2011-11-04,0.04281400
2011-11-07,0.04292100
2011-11-08,0.04281400
2011-11-09,0.04277800
2011-11-10,0.04274200
2011-11-11,0.04274200
2011-11-14,0.04267100
2011-11-16,0.04270700
2011-11-17,0.04270700
2011-11-18,0.04274200
2011-11-21,0.04277800
2011-11-22,0.04277800
2011-11-23,0.04277800
2011-11-24,0.04277800
2011-11-25,0.04270700
2011-11-28,0.04267100
2011-11-29,0.04263500
2011-11-30,0.04270700
2011-12-01,0.04095600
2011-12-02,0.04099200
2011-12-05,0.04102800
2011-12-06,0.04099200
2011-12-07,0.04095600
2011-12-08,0.04088400
2011-12-09,0.04081300
2011-12-12,0.04077700
2011-12-13,0.04081300
2011-12-14,0.04092000
2011-12-15,0.04095600
2011-12-16,0.04099200
2011-12-19,0.04102800
2011-12-20,0.04106300
2011-12-21,0.04102800
2011-12-22,0.04099200
2011-12-23,0.04099200
2011-12-26,0.04088400
2011-12-27,0.04092000
2011-12-28,0.04088400
2011-12-29,0.04095600
2011-12-30,0.04095600
2012-01-02,0.04102800
2012-01-03,0.04099200
2012-01-04,0.04099200
2012-01-05,0.04088400
2012-01-06,0.04092000
2012-01-09,0.04077700
2012-01-10,0.04081300
2012-01-11,0.04077700
2012-01-12,0.04074100
2012-01-13,0.04077700
2012-01-16,0.04077700
2012-01-17,0.04074100
2012-01-18,0.04070500
2012-01-19,0.03894600
2012-01-20,0.03898200
2012-01-23,0.03898200
2012-01-24,0.03901800
2012-01-25,0.03901800
2012-01-26,0.03894600
2012-01-27,0.03891000
2012-01-30,0.03891000
2012-01-31,0.03894600
2012-02-01,0.03891000
2012-02-02,0.03891000
2012-02-03,0.03898200
2012-02-06,0.03891000
2012-02-07,0.03891000
2012-02-08,0.03887400
2012-02-09,0.03891000
2012-02-10,0.03891000
2012-02-13,0.03883800
2012-02-14,0.03887400
2012-02-15,0.03887400
2012-02-16,0.03883800
2012-02-17,0.03898200
2012-02-22,0.03887400
2012-02-23,0.03887400
2012-02-24,0.03894600
2012-02-27,0.03894600
2012-02-28,0.03883800
2012-02-29,0.03880200
2012-03-01,0.03880200
2012-03-02,0.03876600
2012-03-05,0.03876600
2012-03-06,0.03873000
2012-03-07,0.03862200
2012-03-08,0.03612900
2012-03-09,0.03605600
2012-03-12,0.03594800
2012-03-13,0.03587500
2012-03-14,0.03583900
2012-03-15,0.03583900
2012-03-16,0.03598400
2012-03-19,0.03594800
2012-03-20,0.03594800
2012-03-21,0.03594800
2012-03-22,0.03594800
2012-03-23,0.03609300
2012-03-26,0.03598400
2012-03-27,0.03598400
2012-03-28,0.03594800
2012-03-29,0.03594800
2012-03-30,0.03609300
2012-04-02,0.03602000
2012-04-03,0.03602000
2012-04-04,0.03612900
2012-04-05,0.03609300
2012-04-09,0.03602000
2012-04-10,0.03609300
2012-04-11,0.03598400
2012-04-12,0.03594800
2012-04-13,0.03594800
2012-04-16,0.03591100
2012-04-17,0.03587500
2012-04-18,0.03591100
2012-04-19,0.03318200
2012-04-20,0.03321900
2012-04-23,0.03336500
2012-04-24,0.03318200
2012-04-25,0.03318200
2012-04-26,0.03318200
2012-04-27,0.03321900
2012-04-30,0.03310900
2012-05-02,0.03332800
2012-05-03,0.03332800
2012-05-04,0.03314600
2012-05-07,0.03314600
2012-05-08,0.03307300
2012-05-09,0.03307300
2012-05-10,0.03303600
2012-05-11,0.03303600
2012-05-14,0.03285400
2012-05-15,0.03318200
2012-05-16,0.03321900
2012-05-17,0.03325500
2012-05-18,0.03332800
2012-05-21,0.03321900
2012-05-22,0.03336500
2012-05-23,0.03340100
2012-05-24,0.03340100
2012-05-25,0.03343800
2012-05-28,0.03340100
2012-05-29,0.03343800
2012-05-30,0.03351100
2012-05-31,0.03175600
2012-06-01,0.03179200
2012-06-04,0.03182900
2012-06-05,0.03186600
2012-06-06,0.03171900
2012-06-08,0.03186600
2012-06-11,0.03171900
2012-06-12,0.03179200
2012-06-13,0.03182900
2012-06-14,0.03179200
2012-06-15,0.03171900
2012-06-18,0.03182900
2012-06-19,0.03171900
2012-06-20,0.03190200
2012-06-21,0.03193900
2012-06-22,0.03186600
2012-06-25,0.03193900
2012-06-26,0.03182900
2012-06-27,0.03190200
2012-06-28,0.03186600
2012-06-29,0.03193900
2012-07-02,0.03186600
2012-07-03,0.03186600
2012-07-04,0.03190200
2012-07-05,0.03186600
2012-07-06,0.03179200
2012-07-09,0.03186600
2012-07-10,0.03171900
2012-07-11,0.03164600
2012-07-12,0.02999300
2012-07-13,0.02991900
2012-07-16,0.02999300
2012-07-17,0.02988300
2012-07-18,0.02980900
2012-07-19,0.02991900
2012-07-20,0.02995600
2012-07-23,0.02995600
2012-07-24,0.02988300
2012-07-25,0.02995600
2012-07-26,0.02984600
2012-07-27,0.02977200
2012-07-30,0.02991900
2012-07-31,0.02991900
2012-08-01,0.02991900
2012-08-02,0.02988300
2012-08-03,0.02991900
2012-08-06,0.02988300
2012-08-07,0.02988300
2012-08-08,0.02988300
2012-08-09,0.02988300
2012-08-10,0.02988300
2012-08-13,0.02980900
2012-08-14,0.02991900
2012-08-15,0.02991900
2012-08-16,0.02988300
2012-08-17,0.02995600
2012-08-20,0.02999300
2012-08-21,0.02988300
2012-08-22,0.02984600
2012-08-23,0.02984600
2012-08-24,0.02988300
2012-08-27,0.02991900
2012-08-28,0.02991900
2012-08-29,0.02988300
2012-08-30,0.02825900
2012-08-31,0.02825900
2012-09-03,0.02837000
2012-09-04,0.02829600
2012-09-05,0.02829600
2012-09-06,0.02829600
2012-09-10,0.02825900
2012-09-11,0.02822200
2012-09-12,0.02818600
2012-09-13,0.02818600
2012-09-14,0.02814900
2012-09-17,0.02811200
2012-09-18,0.02807500
2012-09-19,0.02807500
2012-09-20,0.02814900
2012-09-21,0.02814900
2012-09-24,0.02814900
2012-09-25,0.02825900
2012-09-26,0.02822200
2012-09-27,0.02818600
2012-09-28,0.02818600
2012-10-01,0.02818600
2012-10-02,0.02814900
2012-10-03,0.02818600
2012-10-04,0.02818600
2012-10-05,0.02818600
2012-10-08,0.02818600
2012-10-09,0.02814900
2012-10-10,0.02807500
2012-10-11,0.02700100
2012-10-15,0.02700100
2012-10-16,0.02703800
2012-10-17,0.02707500
2012-10-18,0.02714900
2012-10-19,0.02714900
2012-10-22,0.02729700
2012-10-23,0.02729700
2012-10-24,0.02733400
2012-10-25,0.02726000
2012-10-26,0.02718600
2012-10-29,0.02714900
2012-10-30,0.02711200
2012-10-31,0.02718600
2012-11-01,0.02726000
2012-11-05,0.02729700
2012-11-06,0.02729700
2012-11-07,0.02733400
2012-11-08,0.02718600
2012-11-09,0.02718600
2012-11-12,0.02711200
2012-11-13,0.02707500
2012-11-14,0.02707500
2012-11-16,0.02703800
2012-11-19,0.02696400
2012-11-20,0.02688900
2012-11-21,0.02681500
2012-11-22,0.02718600
2012-11-23,0.02729700
2012-11-26,0.02733400
2012-11-27,0.02729700
2012-11-28,0.02726000
2012-11-29,0.02711200
2012-11-30,0.02707500
2012-12-03,0.02711200
2012-12-04,0.02711200
2012-12-05,0.02707500
2012-12-06,0.02703800
2012-12-07,0.02700100
2012-12-10,0.02688900
2012-12-11,0.02674100
2012-12-12,0.02674100
2012-12-13,0.02666700
2012-12-14,0.02648100
2012-12-17,0.02644400
2012-12-18,0.02637000
2012-12-19,0.02625800
2012-12-20,0.02629500
2012-12-21,0.02637000
2012-12-24,0.02637000
2012-12-26,0.02648100
2012-12-27,0.02648100
2012-12-28,0.02648100
2012-12-31,0.02648100
2013-01-02,0.02655500
2013-01-03,0.02655500
2013-01-04,0.02659300
2013-01-07,0.02655500
2013-01-08,0.02651800
2013-01-09,0.02648100
2013-01-10,0.02651800
2013-01-11,0.02655500
2013-01-14,0.02659300
2013-01-15,0.02663000
2013-01-16,0.02663000
2013-01-17,0.02663000
2013-01-18,0.02655500
2013-01-21,0.02659300
2013-01-22,0.02659300
2013-01-23,0.02659300
2013-01-24,0.02659300
2013-01-25,0.02663000
2013-01-28,0.02663000
2013-01-29,0.02666700
2013-01-30,0.02666700
2013-01-31,0.02666700
2013-02-01,0.02666700
2013-02-04,0.02670400
2013-02-05,0.02670400
2013-02-06,0.02670400
2013-02-07,0.02666700
2013-02-08,0.02666700
2013-02-13,0.02666700
2013-02-14,0.02663000
2013-02-15,0.02663000
2013-02-18,0.02663000
2013-02-19,0.02659300
2013-02-20,0.02666700
2013-02-21,0.02666700
2013-02-22,0.02670400
2013-02-25,0.02685200
2013-02-26,0.02677800
2013-02-27,0.02677800
2013-02-28,0.02677800
2013-03-01,0.02677800
2013-03-04,0.02681500
2013-03-05,0.02681500
2013-03-06,0.02681500
2013-03-07,0.02681500
2013-03-08,0.02681500
2013-03-11,0.02681500
2013-03-12,0.02681500
2013-03-13,0.02681500
2013-03-14,0.02681500
2013-03-15,0.02681500
2013-03-18,0.02681500
2013-03-19,0.02681500
2013-03-20,0.02681500
2013-03-21,0.02681500
2013-03-22,0.02681500
2013-03-25,0.02681500
2013-03-26,0.02681500
2013-03-27,0.02681500
2013-03-28,0.02688900
2013-04-01,0.02692600
2013-04-02,0.02692600
2013-04-03,0.02688900
2013-04-04,0.02688900
2013-04-05,0.02688900
2013-04-08,0.02688900
2013-04-09,0.02688900
2013-04-10,0.02688900
2013-04-11,0.02688900
2013-04-12,0.02688900
2013-04-15,0.02688900
2013-04-16,0.02685200
2013-04-17,0.02685200
2013-04-18,0.02774200
2013-04-19,0.02774200
2013-04-22,0.02774200
2013-04-23,0.02774200
2013-04-24,0.02774200
2013-04-25,0.02774200
2013-04-26,0.02770500
2013-04-29,0.02770500
2013-04-30,0.02770500
2013-05-02,0.02770500
2013-05-03,0.02770500
2013-05-06,0.02774200
2013-05-07,0.02774200
2013-05-08,0.02770500
2013-05-09,0.02774200
2013-05-10,0.02770500
2013-05-13,0.02766800
2013-05-14,0.02766800
2013-05-15,0.02766800
2013-05-16,0.02766800
2013-05-17,0.02766800
2013-05-20,0.02766800
2013-05-21,0.02766800
2013-05-22,0.02766800
2013-05-23,0.02766800
2013-05-24,0.02766800
2013-05-27,0.02766800
2013-05-28,0.02766800
2013-05-29,0.02766800
2013-05-31,0.02951400
2013-06-03,0.02951400
2013-06-04,0.02951400
2013-06-05,0.02951400
2013-06-06,0.02951400
2013-06-07,0.02951400
2013-06-10,0.02951400
2013-06-11,0.02951400
2013-06-12,0.02951400
2013-06-13,0.02951400
2013-06-14,0.02951400
2013-06-17,0.02951400
2013-06-18,0.02951400
2013-06-19,0.02951400
2013-06-20,0.02951400
2013-06-21,0.02951400
2013-06-24,0.02951400
2013-06-25,0.02951400
2013-06-26,0.02951400
2013-06-27,0.02951400
2013-06-28,0.02951400
2013-07-01,0.02951400
2013-07-02,0.02951400
2013-07-03,0.02951400
2013-07-04,0.02951400
2013-07-05,0.02951400
2013-07-08,0.02951400
2013-07-09,0.02951400
2013-07-10,0.02951400
2013-07-11,0.03135300
2013-07-12,0.03135300
2013-07-15,0.03135300
2013-07-16,0.03135300
2013-07-17,0.03135300
2013-07-18,0.03135300
2013-07-19,0.03135300
2013-07-22,0.03135300
2013-07-23,0.03135300
2013-07-24,0.03135300
2013-07-25,0.03135300
2013-07-26,0.03135300
2013-07-29,0.03135300
2013-07-30,0.03135300
2013-07-31,0.03135300
2013-08-01,0.03138900
2013-08-02,0.03138900
2013-08-05,0.03135300
2013-08-06,0.03135300
2013-08-07,0.03135300
2013-08-08,0.03135300
2013-08-09,0.03135300
2013-08-12,0.03135300
2013-08-13,0.03135300
2013-08-14,0.03135300
2013-08-15,0.03135300
2013-08-16,0.03135300
2013-08-19,0.03135300
2013-08-20,0.03135300
2013-08-21,0.03135300
2013-08-22,0.03135300
2013-08-23,0.03135300
2013-08-26,0.03135300
2013-08-27,0.03135300
2013-08-28,0.03135300
2013-08-29,0.03318200
2013-08-30,0.03318200
2013-09-02,0.03318200
2013-09-03,0.03318200
2013-09-04,0.03318200
2013-09-05,0.03318200
2013-09-06,0.03318200
2013-09-09,0.03318200
2013-09-10,0.03318200
2013-09-11,0.03318200
2013-09-12,0.03318200
2013-09-13,0.03318200
2013-09-16,0.03318200
2013-09-17,0.03318200
2013-09-18,0.03318200
2013-09-19,0.03314600
2013-09-20,0.03310900
2013-09-23,0.03310900
2013-09-24,0.03310900
2013-09-25,0.03351100
2013-09-26,0.03318200
2013-09-27,0.03314600
2013-09-30,0.03314600
2013-10-01,0.03314600
2013-10-02,0.03310900
2013-10-03,0.03310900
2013-10-04,0.03358400
2013-10-07,0.03351100
2013-10-08,0.03351100
2013-10-09,0.03365700
2013-10-10,0.03551200
2013-10-11,0.03536700
2013-10-14,0.03547600
2013-10-15,0.03547600
2013-10-16,0.03547600
2013-10-17,0.03547600
2013-10-18,0.03536700
2013-10-21,0.03547600
2013-10-22,0.03547600
2013-10-23,0.03536700
2013-10-24,0.03536700
2013-10-25,0.03536700
2013-10-28,0.03536700
2013-10-29,0.03536700
2013-10-30,0.03536700
2013-10-31,0.03536700
2013-11-01,0.03536700
2013-11-04,0.03522200
2013-11-05,0.03522200
2013-11-06,0.03522200
2013-11-07,0.03522200
2013-11-08,0.03522200
2013-11-11,0.03522200
2013-11-12,0.03522200
2013-11-13,0.03522200
2013-11-14,0.03522200
2013-11-18,0.03522200
2013-11-19,0.03522200
2013-11-20,0.03522200
2013-11-21,0.03522200
2013-11-22,0.03522200
2013-11-25,0.03522200
2013-11-26,0.03522200
2013-11-27,0.03522200
2013-11-28,0.03699800
2013-11-29,0.03699800
2013-12-02,0.03699800
2013-12-03,0.03699800
2013-12-04,0.03699800
2013-12-05,0.03699800
2013-12-06,0.03696200
2013-12-09,0.03728700
2013-12-10,0.03699800
2013-12-11,0.03699800
2013-12-12,0.03699800
2013-12-13,0.03699800
2013-12-16,0.03728700
2013-12-17,0.03699800
2013-12-18,0.03699800
2013-12-19,0.03699800
2013-12-20,0.03699800
2013-12-23,0.03699800
2013-12-24,0.03699800
2013-12-26,0.03699800
2013-12-27,0.03699800
2013-12-30,0.03699800
2013-12-31,0.03699800
2014-01-02,0.03699800
2014-01-03,0.03699800
2014-01-06,0.03699800
2014-01-07,0.03699800
2014-01-08,0.03699800
2014-01-09,0.03699800
2014-01-10,0.03699800
2014-01-13,0.03699800
2014-01-14,0.03699800
2014-01-15,0.03699800
2014-01-16,0.03880200
2014-01-17,0.03905400
2014-01-20,0.03909000
2014-01-21,0.03909000
2014-01-22,0.03880200
2014-01-23,0.03880200
2014-01-24,0.03880200
2014-01-27,0.03880200
2014-01-28,0.03880200
2014-01-29,0.03880200
2014-01-30,0.03880200
2014-01-31,0.03880200
2014-02-03,0.03880200
2014-02-04,0.03887400
2014-02-05,0.03887400
2014-02-06,0.03887400
2014-02-07,0.03887400
2014-02-10,0.03887400
2014-02-11,0.03887400
2014-02-12,0.03887400
2014-02-13,0.03887400
2014-02-14,0.03887400
2014-02-17,0.03887400
2014-02-18,0.03887400
2014-02-19,0.03887400
2014-02-20,0.03887400
2014-02-21,0.03887400
2014-02-24,0.03887400
2014-02-25,0.03887400
2014-02-26,0.03909000
2014-02-27,0.03995200
2014-02-28,0.03995200
2014-03-05,0.03980900
2014-03-06,0.03980900
2014-03-07,0.03980900
2014-03-10,0.03980900
2014-03-11,0.03980900
2014-03-12,0.03980900
2014-03-13,0.03980900
2014-03-14,0.03980900
2014-03-17,0.03980900
2014-03-18,0.03980900
2014-03-19,0.03995200
2014-03-20,0.03995200
2014-03-21,0.03995200
2014-03-24,0.03995200
2014-03-25,0.03995200
2014-03-26,0.03995200
2014-03-27,0.03980900
2014-03-28,0.03980900
2014-03-31,0.03980900
2014-04-01,0.03980900
2014-04-02,0.03980900
2014-04-03,0.04070500
2014-04-04,0.04070500
2014-04-07,0.04070500
2014-04-08,0.04070500
2014-04-09,0.04070500
2014-04-10,0.04070500
2014-04-11,0.04070500
2014-04-14,0.04070500
2014-04-15,0.04070500
2014-04-16,0.04070500
2014-04-17,0.04070500
2014-04-22,0.04070500
2014-04-23,0.04070500
2014-04-24,0.04070500
2014-04-25,0.04070500
2014-04-28,0.04070500
2014-04-29,0.04070500
2014-04-30,0.04070500
2014-05-02,0.04070500
2014-05-05,0.04070500
2014-05-06,0.04070500
2014-05-07,0.04070500
2014-05-08,0.04070500
2014-05-09,0.04070500
2014-05-12,0.04070500
2014-05-13,0.04070500
2014-05-14,0.04070500
2014-05-15,0.04070500
2014-05-16,0.04070500
2014-05-19,0.04070500
2014-05-20,0.04070500
2014-05-21,0.04070500
2014-05-22,0.04070500
2014-05-23,0.04070500
2014-05-26,0.04070500
2014-05-27,0.04070500
2014-05-28,0.04070500
2014-05-29,0.04070500
2014-05-30,0.04070500
2014-06-02,0.04070500
2014-06-03,0.04070500
2014-06-04,0.04070500
2014-06-05,0.04070500
2014-06-06,0.04070500
2014-06-09,0.04084900
2014-06-10,0.04070500
2014-06-11,0.04070500
2014-06-12,0.04070500
2014-06-13,0.04070500
2014-06-16,0.04070500
2014-06-17,0.04070500
2014-06-18,0.04070500
2014-06-20,0.04070500
2014-06-23,0.04070500
2014-06-24,0.04070500
2014-06-25,0.04070500
2014-06-26,0.04070500
2014-06-27,0.04070500
2014-06-30,0.04070500
2014-07-01,0.04070500
2014-07-02,0.04070500
2014-07-03,0.04070500
2014-07-04,0.04070500
2014-07-07,0.04070500
2014-07-08,0.04070500
2014-07-09,0.04070500
2014-07-10,0.04070500
2014-07-11,0.04070500
2014-07-14,0.04070500
2014-07-15,0.04070500
2014-07-16,0.04070500
2014-07-17,0.04070500
2014-07-18,0.04070500
2014-07-21,0.04070500
2014-07-22,0.04070500
2014-07-23,0.04070500
2014-07-24,0.04070500
